age,gender,height_cm,weight_kg,bmi,bmi_category,fitness_goal,workout_experience,activity_level,equipment_available,equipment_count,has_gym_access,workout_days_per_week,diet_preference,target_split
29,male,163.3,75.4,28.3,overweight,maintenance,intermediate,lightly_active,full_gym,1,True,1,non_vegetarian,full_body
28,male,162.4,53.2,20.2,normal,weight_loss,beginner,moderately_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,home_bodyweight
46,male,175.0,50.0,16.3,underweight,maintenance,intermediate,lightly_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
25,female,161.4,63.3,24.3,normal,muscle_gain,beginner,moderately_active,none,1,False,4,vegetarian,home_bodyweight
18,female,160.2,67.9,26.5,overweight,general_fitness,beginner,moderately_active,dumbbells,1,False,2,non_vegetarian,full_body
40,male,180.1,74.7,23.0,normal,general_fitness,beginner,lightly_active,resistance_bands,1,False,5,vegetarian,home_bodyweight
21,male,183.8,80.9,23.9,normal,general_fitness,beginner,very_active,dumbbells,1,False,5,non_vegetarian,full_body
38,other,177.4,65.4,20.8,normal,muscle_gain,beginner,lightly_active,"dumbbells,barbell",2,False,5,non_vegetarian,push_pull_legs
20,male,168.0,61.4,21.8,normal,weight_loss,beginner,moderately_active,dumbbells,1,False,3,vegetarian,full_body
30,female,156.0,62.2,25.6,overweight,muscle_gain,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,6,non_vegetarian,push_pull_legs
45,female,155.9,78.0,32.1,obese,general_fitness,advanced,moderately_active,none,1,False,7,non_vegetarian,home_bodyweight
24,male,186.4,99.4,28.6,overweight,muscle_gain,beginner,sedentary,full_gym,1,True,2,vegan,full_body
28,male,177.8,57.9,18.3,underweight,muscle_gain,advanced,moderately_active,resistance_bands,1,False,4,vegetarian,home_bodyweight
25,female,168.4,61.2,21.6,normal,weight_loss,intermediate,lightly_active,none,1,False,4,vegetarian,home_bodyweight
42,female,160.4,60.1,23.4,normal,muscle_gain,beginner,moderately_active,resistance_bands,1,False,5,vegetarian,home_bodyweight
21,male,170.6,73.3,25.2,overweight,muscle_gain,intermediate,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
30,female,172.1,61.1,20.6,normal,muscle_gain,beginner,very_active,full_gym,1,True,3,vegetarian,full_body
25,female,160.2,66.3,25.8,overweight,weight_loss,beginner,extra_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,home_bodyweight
19,female,150.3,51.7,22.9,normal,general_fitness,intermediate,moderately_active,none,1,False,3,vegetarian,home_bodyweight
29,female,162.8,65.7,24.8,normal,muscle_gain,advanced,lightly_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,push_pull_legs
39,female,172.0,62.0,21.0,normal,muscle_gain,intermediate,lightly_active,none,1,False,6,non_vegetarian,home_bodyweight
16,female,154.6,51.9,21.7,normal,weight_loss,intermediate,sedentary,"dumbbells,pull_up_bar",2,False,6,non_vegetarian,push_pull_legs
27,female,172.5,79.8,26.8,overweight,general_fitness,intermediate,very_active,none,1,False,3,non_vegetarian,home_bodyweight
24,male,154.1,55.8,23.5,normal,general_fitness,beginner,lightly_active,full_gym,1,True,4,vegan,home_bodyweight
37,male,182.4,70.5,21.2,normal,muscle_gain,beginner,sedentary,full_gym,1,True,3,vegetarian,push_pull_legs
26,male,184.5,79.4,23.3,normal,weight_loss,intermediate,moderately_active,"dumbbells,pull_up_bar",2,False,1,non_vegetarian,full_body
43,male,178.7,72.3,22.6,normal,maintenance,beginner,sedentary,"dumbbells,barbell",2,False,6,vegetarian,push_pull_legs
27,male,177.4,69.9,22.2,normal,muscle_gain,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
26,other,177.0,71.7,22.9,normal,muscle_gain,intermediate,moderately_active,resistance_bands,1,False,3,vegan,home_bodyweight
32,female,173.1,88.3,29.5,overweight,weight_loss,intermediate,moderately_active,none,1,False,6,non_vegetarian,home_bodyweight
16,female,149.6,38.7,17.3,underweight,maintenance,beginner,lightly_active,full_gym,1,True,5,vegetarian,upper_lower
34,male,170.3,84.8,29.2,overweight,muscle_gain,intermediate,very_active,pull_up_bar,1,False,7,vegetarian,home_bodyweight
24,male,190.5,85.5,23.6,normal,maintenance,intermediate,moderately_active,full_gym,1,True,1,non_vegetarian,full_body
26,other,176.8,53.7,17.2,underweight,weight_loss,beginner,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
37,female,158.0,41.4,16.6,underweight,muscle_gain,beginner,sedentary,resistance_bands,1,False,5,vegetarian,home_bodyweight
16,male,171.3,45.1,15.4,underweight,weight_loss,intermediate,moderately_active,full_gym,1,True,3,non_vegetarian,full_body
25,male,173.9,78.3,25.9,overweight,general_fitness,intermediate,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
27,female,162.4,73.2,27.8,overweight,muscle_gain,intermediate,very_active,full_gym,1,True,4,vegan,upper_lower
26,female,165.9,57.7,21.0,normal,muscle_gain,beginner,sedentary,dumbbells,1,False,4,vegetarian,upper_lower
26,male,177.0,79.9,25.5,overweight,muscle_gain,intermediate,sedentary,full_gym,1,True,7,non_vegetarian,home_bodyweight
17,male,187.8,65.2,18.5,normal,weight_loss,intermediate,lightly_active,none,1,False,1,non_vegetarian,home_bodyweight
37,male,180.5,77.8,23.9,normal,weight_loss,advanced,moderately_active,pull_up_bar,1,False,5,vegetarian,home_bodyweight
26,female,165.8,73.2,26.6,overweight,maintenance,advanced,very_active,none,1,False,1,non_vegetarian,home_bodyweight
30,female,163.1,57.0,21.4,normal,weight_loss,intermediate,moderately_active,dumbbells,1,False,7,non_vegetarian,home_bodyweight
33,male,170.8,98.3,33.7,obese,general_fitness,beginner,very_active,none,1,False,4,vegetarian,home_bodyweight
29,male,177.5,82.2,26.1,overweight,weight_loss,intermediate,lightly_active,dumbbells,1,False,5,vegan,push_pull_legs
29,male,181.2,64.2,19.6,normal,maintenance,beginner,moderately_active,none,1,False,3,vegetarian,home_bodyweight
16,male,181.5,83.6,25.4,overweight,weight_loss,beginner,very_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
30,female,166.2,78.7,28.5,overweight,muscle_gain,beginner,very_active,pull_up_bar,1,False,5,vegetarian,home_bodyweight
40,male,170.4,46.1,15.9,underweight,muscle_gain,beginner,very_active,full_gym,1,True,3,non_vegetarian,full_body
30,male,180.1,74.7,23.0,normal,general_fitness,beginner,moderately_active,full_gym,1,True,4,vegetarian,home_bodyweight
31,female,165.9,50.5,18.3,underweight,muscle_gain,intermediate,sedentary,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
18,female,161.7,65.3,25.0,overweight,general_fitness,beginner,extra_active,resistance_bands,1,False,5,non_vegetarian,home_bodyweight
31,male,169.0,80.6,28.2,overweight,weight_loss,advanced,extra_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
37,female,167.5,83.3,29.7,overweight,weight_loss,beginner,lightly_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,home_bodyweight
34,male,174.8,68.4,22.4,normal,weight_loss,intermediate,moderately_active,pull_up_bar,1,False,5,non_vegetarian,home_bodyweight
16,female,156.0,41.0,16.8,underweight,muscle_gain,advanced,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
19,male,170.1,80.7,27.9,overweight,general_fitness,beginner,sedentary,dumbbells,1,False,4,vegetarian,home_bodyweight
16,female,156.9,77.9,31.6,obese,weight_loss,beginner,moderately_active,none,1,False,3,vegetarian,home_bodyweight
29,male,176.5,68.6,22.0,normal,maintenance,beginner,very_active,none,1,False,2,non_vegetarian,home_bodyweight
33,male,164.1,60.7,22.5,normal,muscle_gain,intermediate,very_active,dumbbells,1,False,3,vegan,push_pull_legs
38,male,175.9,51.3,16.6,underweight,weight_loss,intermediate,very_active,full_gym,1,True,4,vegetarian,upper_lower
29,male,169.2,77.6,27.1,overweight,maintenance,beginner,lightly_active,dumbbells,1,False,4,vegetarian,upper_lower
31,female,155.3,48.7,20.2,normal,muscle_gain,intermediate,very_active,none,1,False,5,vegan,home_bodyweight
26,female,154.6,57.7,24.1,normal,muscle_gain,beginner,lightly_active,"dumbbells,barbell",2,False,5,vegetarian,push_pull_legs
43,female,158.5,53.0,21.1,normal,muscle_gain,beginner,very_active,none,1,False,4,non_vegetarian,home_bodyweight
22,male,173.8,82.0,27.1,overweight,weight_loss,intermediate,sedentary,none,1,False,3,vegetarian,home_bodyweight
16,female,161.2,74.0,28.5,overweight,general_fitness,beginner,moderately_active,full_gym,1,True,3,non_vegetarian,full_body
46,male,174.6,95.0,31.2,obese,weight_loss,intermediate,lightly_active,dumbbells,1,False,4,non_vegetarian,upper_lower
23,female,168.7,47.4,16.7,underweight,general_fitness,beginner,lightly_active,none,1,False,4,vegan,home_bodyweight
27,female,163.8,73.4,27.4,overweight,muscle_gain,beginner,sedentary,resistance_bands,1,False,1,non_vegetarian,home_bodyweight
34,male,182.2,62.3,18.8,normal,general_fitness,beginner,very_active,none,1,False,3,vegetarian,home_bodyweight
42,female,163.0,59.2,22.3,normal,muscle_gain,beginner,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
25,female,163.2,67.3,25.3,overweight,weight_loss,beginner,lightly_active,dumbbells,1,False,3,vegetarian,full_body
41,female,164.1,84.2,31.3,obese,muscle_gain,beginner,lightly_active,full_gym,1,True,4,non_vegetarian,upper_lower
23,female,171.6,70.6,24.0,normal,weight_loss,beginner,lightly_active,resistance_bands,1,False,4,vegan,home_bodyweight
27,female,161.1,73.2,28.2,overweight,weight_loss,beginner,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
48,male,176.1,96.5,31.1,obese,muscle_gain,intermediate,lightly_active,resistance_bands,1,False,5,non_vegetarian,home_bodyweight
30,female,156.2,59.1,24.2,normal,weight_loss,intermediate,very_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
24,other,155.6,75.6,31.2,obese,general_fitness,intermediate,very_active,full_gym,1,True,3,non_vegetarian,full_body
28,male,180.2,55.3,17.0,underweight,maintenance,beginner,lightly_active,dumbbells,1,False,2,non_vegetarian,full_body
22,female,174.4,85.2,28.0,overweight,maintenance,beginner,lightly_active,full_gym,1,True,3,non_vegetarian,full_body
19,female,148.0,35.4,16.2,underweight,muscle_gain,beginner,sedentary,none,1,False,6,vegetarian,home_bodyweight
16,female,169.6,78.0,27.1,overweight,weight_loss,beginner,moderately_active,full_gym,1,True,4,vegan,home_bodyweight
27,female,173.2,62.1,20.7,normal,weight_loss,intermediate,sedentary,dumbbells,1,False,5,vegetarian,push_pull_legs
39,female,163.9,74.3,27.7,overweight,muscle_gain,beginner,sedentary,dumbbells,1,False,5,non_vegetarian,push_pull_legs
21,female,165.0,60.1,22.1,normal,weight_loss,beginner,very_active,none,1,False,5,vegetarian,home_bodyweight
41,male,178.6,71.4,22.4,normal,maintenance,beginner,moderately_active,full_gym,1,True,3,vegetarian,full_body
21,male,177.8,83.3,26.4,overweight,weight_loss,beginner,lightly_active,pull_up_bar,1,False,3,vegetarian,home_bodyweight
33,female,171.8,81.2,27.5,overweight,weight_loss,advanced,lightly_active,none,1,False,4,vegetarian,home_bodyweight
39,other,153.5,39.4,16.7,underweight,maintenance,beginner,very_active,none,1,False,6,non_vegetarian,home_bodyweight
21,female,165.3,66.4,24.3,normal,maintenance,beginner,very_active,"dumbbells,barbell",2,False,3,vegan,full_body
34,female,143.4,46.4,22.6,normal,general_fitness,beginner,lightly_active,"dumbbells,barbell",2,False,5,non_vegetarian,full_body
26,female,167.5,61.6,22.0,normal,general_fitness,intermediate,lightly_active,full_gym,1,True,4,non_vegetarian,upper_lower
32,male,172.4,51.9,17.5,underweight,muscle_gain,intermediate,lightly_active,pull_up_bar,1,False,3,vegan,home_bodyweight
33,male,167.7,49.1,17.5,underweight,weight_loss,beginner,moderately_active,none,1,False,5,vegan,home_bodyweight
36,female,160.5,55.3,21.5,normal,weight_loss,intermediate,lightly_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
26,male,185.3,99.0,28.8,overweight,maintenance,beginner,lightly_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,upper_lower
16,female,173.1,50.6,16.9,underweight,weight_loss,beginner,sedentary,full_gym,1,True,6,vegetarian,home_bodyweight
30,female,166.2,71.2,25.8,overweight,maintenance,intermediate,moderately_active,none,1,False,1,non_vegetarian,home_bodyweight
35,male,181.3,67.7,20.6,normal,muscle_gain,beginner,sedentary,none,1,False,3,vegetarian,home_bodyweight
23,female,162.7,60.1,22.7,normal,weight_loss,beginner,lightly_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
16,male,169.3,72.1,25.2,overweight,muscle_gain,beginner,sedentary,dumbbells,1,False,4,non_vegetarian,upper_lower
16,female,150.9,58.4,25.6,overweight,muscle_gain,beginner,sedentary,none,1,False,4,vegetarian,home_bodyweight
30,female,154.0,60.9,25.7,overweight,muscle_gain,beginner,moderately_active,none,1,False,6,non_vegetarian,home_bodyweight
43,male,184.6,72.1,21.2,normal,maintenance,beginner,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
23,male,164.7,58.6,21.6,normal,maintenance,intermediate,lightly_active,full_gym,1,True,3,vegetarian,push_pull_legs
34,male,171.5,85.4,29.0,overweight,weight_loss,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
19,male,164.1,77.3,28.7,overweight,muscle_gain,beginner,lightly_active,full_gym,1,True,4,non_vegetarian,upper_lower
32,female,160.8,63.2,24.4,normal,general_fitness,beginner,lightly_active,full_gym,1,True,3,non_vegetarian,full_body
29,male,178.2,85.1,26.8,overweight,general_fitness,intermediate,sedentary,dumbbells,1,False,4,vegetarian,upper_lower
16,female,169.8,55.2,19.1,normal,muscle_gain,intermediate,very_active,none,1,False,4,vegetarian,home_bodyweight
27,female,172.0,72.7,24.6,normal,muscle_gain,beginner,very_active,full_gym,1,True,3,non_vegetarian,full_body
51,female,154.1,73.0,30.7,obese,general_fitness,beginner,moderately_active,none,1,False,3,vegan,home_bodyweight
26,male,177.1,78.8,25.1,overweight,weight_loss,advanced,lightly_active,"dumbbells,pull_up_bar",2,False,5,non_vegetarian,push_pull_legs
22,female,173.0,94.1,31.4,obese,general_fitness,beginner,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
37,male,164.4,70.5,26.1,overweight,general_fitness,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,4,vegetarian,upper_lower
33,female,164.0,70.0,26.0,overweight,weight_loss,intermediate,very_active,resistance_bands,1,False,1,vegetarian,home_bodyweight
34,male,176.6,108.8,34.9,obese,general_fitness,beginner,lightly_active,none,1,False,4,vegetarian,home_bodyweight
21,female,166.3,71.3,25.8,overweight,muscle_gain,beginner,moderately_active,"dumbbells,resistance_bands",2,False,6,non_vegetarian,push_pull_legs
34,female,156.4,68.2,27.9,overweight,muscle_gain,beginner,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
42,female,163.8,46.4,17.3,underweight,muscle_gain,beginner,moderately_active,"dumbbells,resistance_bands",2,False,4,vegetarian,upper_lower
26,male,170.6,73.5,25.3,overweight,weight_loss,beginner,extra_active,pull_up_bar,1,False,5,vegetarian,home_bodyweight
22,male,179.7,95.2,29.5,overweight,muscle_gain,beginner,sedentary,resistance_bands,1,False,2,vegetarian,home_bodyweight
18,male,177.5,68.4,21.7,normal,general_fitness,intermediate,sedentary,none,1,False,5,non_vegetarian,home_bodyweight
30,male,176.9,54.4,17.4,underweight,weight_loss,beginner,moderately_active,dumbbells,1,False,2,vegetarian,full_body
24,female,163.0,74.3,28.0,overweight,weight_loss,intermediate,very_active,"dumbbells,barbell",2,False,2,non_vegetarian,full_body
26,female,155.5,63.2,26.1,overweight,weight_loss,intermediate,lightly_active,dumbbells,1,False,6,vegetarian,push_pull_legs
24,female,148.2,47.8,21.8,normal,weight_loss,beginner,moderately_active,"dumbbells,pull_up_bar",2,False,6,non_vegetarian,home_bodyweight
17,male,181.5,69.1,21.0,normal,general_fitness,advanced,sedentary,full_gym,1,True,6,non_vegetarian,push_pull_legs
23,female,172.2,73.9,24.9,normal,weight_loss,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
33,male,170.1,94.6,32.7,obese,general_fitness,intermediate,lightly_active,full_gym,1,True,4,non_vegetarian,upper_lower
36,female,168.4,69.8,24.6,normal,weight_loss,beginner,very_active,none,1,False,3,non_vegetarian,home_bodyweight
30,male,174.4,67.6,22.2,normal,muscle_gain,advanced,moderately_active,pull_up_bar,1,False,5,non_vegetarian,home_bodyweight
28,male,188.1,107.4,30.4,obese,weight_loss,intermediate,moderately_active,dumbbells,1,False,4,vegan,upper_lower
30,female,160.4,41.6,16.2,underweight,muscle_gain,beginner,moderately_active,none,1,False,3,vegetarian,home_bodyweight
32,male,172.1,59.3,20.0,normal,muscle_gain,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
28,female,163.8,60.3,22.5,normal,weight_loss,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
30,female,164.3,107.5,39.8,obese,general_fitness,intermediate,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
35,female,162.5,64.0,24.2,normal,maintenance,intermediate,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
30,female,164.9,55.4,20.4,normal,maintenance,beginner,extra_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,upper_lower
30,female,162.9,65.4,24.6,normal,muscle_gain,beginner,lightly_active,none,1,False,3,vegan,home_bodyweight
47,male,183.0,54.6,16.3,underweight,maintenance,beginner,extra_active,full_gym,1,True,3,vegetarian,full_body
30,female,170.1,45.8,15.8,underweight,weight_loss,advanced,lightly_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
16,female,164.9,73.7,27.1,overweight,general_fitness,beginner,very_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,home_bodyweight
18,male,170.9,65.1,22.3,normal,maintenance,intermediate,sedentary,none,1,False,3,vegetarian,home_bodyweight
26,female,161.9,61.4,23.4,normal,general_fitness,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
28,male,187.7,83.3,23.6,normal,weight_loss,intermediate,sedentary,full_gym,1,True,3,vegetarian,full_body
29,female,156.9,49.7,20.2,normal,muscle_gain,beginner,very_active,dumbbells,1,False,5,vegetarian,push_pull_legs
24,female,160.4,50.4,19.6,normal,maintenance,beginner,sedentary,full_gym,1,True,4,vegetarian,upper_lower
